Rotor: R5-9x120d slices(97)dia, Hopper: H2-bumper-diffuser, RPM: 4.295533, Dose: 100.000000, Logger_Version: 0.5, Time: 09_24_2020, 16-52-27
x, y, z, size, die_time 
-2.538069, 3.777658, -97.192398, 2.807602, 6417.138184 
8.340246, -2.582684, -98.523438, 1.476564, 6075.456055 
34.687141, -1.214014, -97.858864, 2.141134, 6922.553223 
-34.734924, 0.140850, -97.916687, 2.083314, 7609.652832 
5.717900, 2.821799, -98.159431, 1.840569, 6242.281250 
3.560057, -6.951821, -98.494431, 1.505574, 8001.217773 
26.102537, -8.360518, -97.416397, 2.583610, 6577.250488 
-12.781837, 4.296763, -98.147446, 1.852559, 6199.196777 
2.555535, 0.151270, -97.089180, 2.910816, 6355.281250 
15.630858, 0.217310, -97.929802, 2.070195, 6546.966309 
-27.923649, 2.183431, -98.037003, 1.962991, 5995.338867 
-21.055927, 2.555163, -97.114349, 2.885651, 6087.144043 
-1.153539, -1.149719, -97.053284, 2.946716, 6410.036133 
28.847889, 6.988791, -98.448975, 1.551028, 6318.360840 
49.664394, -15.086614, -98.094193, 1.905805, 6922.020508 
-4.212666, 0.219315, -97.561821, 2.438172, 7917.797852 
21.381002, -4.739812, -98.328537, 1.671465, 6375.700684 
-16.446213, -4.065483, -97.327255, 2.672747, 8090.589844 
15.891698, -1.890741, -97.409477, 2.590530, 6567.848145 
1.119729, -2.251592, -97.372505, 2.627491, 6356.659180 
6.895248, -4.928666, -98.337265, 1.662736, 8017.116699 
-15.488619, -1.643351, -98.553909, 1.446093, 5846.282715 
21.930655, 4.313087, -97.219437, 2.780565, 6583.060059 
55.654530, 5.839456, -98.156998, 1.843003, 6881.965332 
25.300667, -3.094525, -98.188934, 1.811066, 6856.854004 
-3.273135, 2.216408, -97.425629, 2.574377, 6321.392090 
24.292231, 6.040940, -97.687943, 2.312060, 6545.798340 
15.920918, -15.976859, -98.014793, 1.985199, 6534.031250 
-25.719337, -9.143320, -97.802780, 2.197224, 7707.493164 
7.461868, 7.911649, -98.318291, 1.681703, 6177.502930 
-2.147940, -3.022535, -97.204811, 2.795186, 6372.367188 
31.048147, 1.614514, -97.760818, 2.239187, 6543.449219 
3.502059, 3.291265, -98.263962, 1.736049, 6113.005371 
-1.364079, -3.489627, -97.515907, 2.484092, 7953.675293 
46.906158, -4.547194, -97.394012, 2.605995, 6978.718750 
27.491165, -0.291353, -97.479050, 2.520955, 6565.680176 
-0.728737, -8.809908, -97.872208, 2.127784, 6526.238281 
-24.302975, 5.262553, -97.799248, 2.200752, 5997.460449 
-14.907232, 0.385932, -98.300079, 1.699923, 13981.924805 
28.008633, 3.707233, -97.965485, 2.034517, 6478.550293 
52.245110, -3.092774, -97.686050, 2.313951, 6964.249023 
6.352085, 4.820288, -97.854645, 2.145351, 6163.609863 
14.757212, -8.438289, -98.424637, 1.575361, 8019.932617 
-4.456541, 5.602413, -97.130089, 2.869913, 9652.768555 
25.919270, 1.018337, -97.500916, 2.499086, 6557.383301 
-0.696131, 3.274082, -97.938370, 2.061637, 7882.853027 
1.134308, -2.950331, -97.160248, 2.839754, 6341.602051 
11.360510, 0.266922, -97.830383, 2.169613, 6247.883789 
29.075287, -3.217418, -98.537292, 1.462704, 6302.832031 
39.340862, 0.160029, -97.926476, 2.073521, 5285.567383 
6.887374, 0.720081, -98.160072, 1.839925, 6148.798828 
41.137833, -0.027869, -98.547470, 1.452522, 6756.098633 
30.762241, 2.062786, -98.254181, 1.745811, 6435.150391 
-13.723404, -0.517363, -98.531967, 1.468041, 6078.296387 
31.338865, 1.313099, -98.418045, 1.581962, 6328.556641 
21.219841, 0.140876, -97.525414, 2.474591, 6569.449219 
3.528928, 3.854510, -97.955215, 2.044791, 6192.686035 
-27.321812, -5.798092, -97.410957, 2.589045, 9450.783203 
24.382990, 1.979461, -98.493210, 1.506794, 6245.130371 
33.844749, 2.822330, -97.465683, 2.534317, 6916.045410 
44.812344, -9.641506, -98.010185, 1.989815, 8551.500000 
-9.902466, -2.458743, -97.121933, 2.878068, 6650.272949 
-6.785278, 19.039196, -98.168747, 1.831260, 5883.479004 
35.096756, -2.727905, -98.086311, 1.913691, 5267.684082 
-25.806229, 0.141369, -97.586044, 2.413958, 7708.963867 
22.177973, -1.001597, -97.075241, 2.924752, 8208.583008 
-36.553585, -3.162008, -97.090073, 2.909936, 7994.851074 
9.715376, 8.326488, -98.236679, 1.763311, 6105.698730 
-11.828514, 11.512278, -97.628784, 2.371217, 5992.139648 
25.473701, -8.762511, -97.059868, 2.940133, 8650.229492 
5.078604, -0.079472, -98.424187, 1.575806, 6082.355957 
13.132635, -0.829643, -98.537308, 1.462680, 6077.828613 
8.047923, -6.338405, -97.322647, 2.677356, 7896.109863 
-30.649563, -3.227604, -97.225540, 2.774457, 6183.355957 
-18.643818, 2.032184, -97.944336, 2.055658, 5960.712891 
-26.619003, -4.416741, -97.201447, 2.798550, 9255.565430 
-25.898012, 2.924051, -97.794121, 2.205874, 5947.805176 
-11.775516, 11.486824, -97.917366, 2.082636, 9040.689453 
49.089500, -12.023582, -97.820900, 2.179097, 6932.084473 
27.850914, 5.336534, -97.915710, 2.084295, 6901.105957 
41.787552, 1.616780, -97.838226, 2.161769, 6934.078125 
-18.495182, 6.054619, -97.634186, 2.365817, 5980.829102 
21.851551, -5.717693, -97.179520, 2.820483, 6633.460938 
-16.434605, -10.323675, -97.887375, 2.112628, 6306.364746 
42.072990, 4.505147, -97.577896, 2.422096, 8548.087891 
-9.197235, -9.411469, -97.452576, 2.547433, 8448.321289 
9.397958, -4.495266, -98.069550, 1.930452, 6460.202148 
47.264862, -0.908663, -98.234550, 1.765445, 6863.535156 
-45.039967, -9.330992, -97.910873, 2.089127, 5990.835449 
-14.585136, 4.782631, -98.248451, 1.751553, 5859.581055 
11.664368, 8.165788, -97.993950, 2.006048, 6169.539062 
2.309327, 3.908866, -97.420135, 2.579863, 6316.116211 
13.145170, 2.937413, -98.326111, 1.673892, 6093.641602 
-11.360546, -1.545860, -97.970901, 2.029105, 5963.416992 
-30.152296, -9.180699, -97.279419, 2.720577, 8042.762207 
41.503716, -4.825601, -97.000504, 2.999496, 7037.252930 
13.326034, -8.087498, -98.399582, 1.600419, 7663.916016 
48.584766, 5.378394, -97.791168, 2.208833, 6935.830078 
-22.999838, 0.657628, -97.833313, 2.166683, 7653.337891 
3.784557, -7.415996, -97.101952, 2.898046, 6376.120605 
0.135466, 2.789629, -97.910080, 2.089918, 6184.634277 
51.796013, 5.689220, -97.578949, 2.421058, 6953.750000 
-27.581263, 0.964076, -97.086891, 2.913106, 6179.253906 
16.490002, 0.135235, -97.443703, 2.556291, 6555.295898 
43.541447, 2.917251, -98.252533, 1.747475, 6822.043457 
9.718391, 9.014574, -97.266449, 2.733556, 6310.310059 
35.122459, -5.555948, -97.878265, 2.121737, 6559.024414 
-13.338568, -8.754873, -97.166786, 2.833213, 8546.257812 
-26.367807, -5.269618, -97.296707, 2.703299, 7702.600586 
33.374077, -6.743775, -98.531624, 1.468375, 6299.786621 
12.641441, 7.930531, -97.856842, 2.143163, 6308.435059 
28.083885, -5.404405, -97.650002, 2.349998, 6961.128418 
-26.578829, 1.493416, -97.800446, 2.199546, 5993.332520 
30.733885, 0.171740, -98.210022, 1.789981, 6872.770020 
49.485588, -1.691098, -97.143494, 2.856511, 6957.529297 
30.114983, -9.396003, -97.385330, 2.614669, 9232.295898 
36.642658, 3.676632, -97.822250, 2.177747, 6920.075195 
2.639507, -3.935490, -97.088135, 2.911868, 6363.474121 
23.791796, 3.475394, -97.684822, 2.315181, 6552.008789 
-1.900346, -4.769325, -97.672203, 2.327793, 7924.500977 
23.745453, -1.344945, -97.093315, 2.906688, 8179.927734 
12.926588, 9.840519, -97.979645, 2.020349, 6138.183105 
25.861412, 7.203218, -97.061798, 2.938204, 6589.317383 
45.607185, -6.690524, -97.917458, 2.082549, 6924.679688 
-18.366333, -2.251070, -98.054367, 1.945635, 7828.067871 
-4.852063, -6.919361, -97.122765, 2.877245, 6398.900391 
40.256947, -10.354616, -97.985840, 2.014163, 6534.429199 
-14.451349, -2.003279, -98.404419, 1.595590, 7758.345215 
-0.297387, -3.708673, -97.501831, 2.498164, 7936.490723 
19.206398, 2.457378, -98.208321, 1.791672, 6425.091309 
16.196980, 7.210880, -98.516769, 1.483232, 6295.739746 
14.513914, 0.423053, -97.320480, 2.679518, 6547.469727 
-5.536276, 3.212884, -97.058868, 2.941128, 8133.833984 
-27.401653, -4.450949, -97.340210, 2.659790, 7690.453613 
-27.467670, -3.093807, -97.576538, 2.423455, 7667.552734 
4.315637, 4.134595, -97.192261, 2.807740, 6299.303711 
45.693001, 1.324554, -98.423950, 1.576051, 6291.603516 
29.644514, 9.607752, -97.946655, 2.053337, 6542.487793 
42.154022, -1.000262, -97.224144, 2.775857, 7006.379395 
38.948063, -0.633820, -97.289078, 2.710918, 8559.931641 
9.080696, 3.798791, -97.127563, 2.872442, 6334.196777 
36.216904, -0.491198, -97.530907, 2.469095, 6967.074219 
4.521089, -0.666022, -97.079208, 2.920792, 6339.159180 
-33.124802, -4.768105, -97.762314, 2.237680, 7657.245605 
-29.870300, 4.531516, -97.934418, 2.065584, 7652.187500 
26.353052, -4.811459, -98.329002, 1.670999, 6314.718262 
43.441536, -5.228513, -97.536392, 2.463608, 8794.406250 
24.150623, -5.714927, -97.035873, 2.964127, 6624.814453 
-24.259380, -6.376661, -97.191849, 2.808156, 7721.175293 
-29.675512, -0.992237, -97.653305, 2.346691, 7624.751465 
-23.011089, 2.859723, -97.581451, 2.418545, 7680.354980 
26.530758, -5.001043, -97.260765, 2.739245, 8167.121094 
-22.365107, 4.260725, -97.605164, 2.394834, 7572.875000 
0.122374, -0.190282, -97.345886, 2.654119, 7884.451660 
31.746716, 5.810147, -97.222855, 2.777147, 6553.807617 
28.506866, -5.070086, -98.099159, 1.900838, 6400.188477 
-20.885201, -0.033634, -97.566589, 2.433409, 7656.295410 
9.544735, -0.357441, -98.026680, 1.973317, 6190.213867 
29.709000, -16.264975, -97.867737, 2.132257, 6540.670410 
7.278186, -9.958447, -97.843460, 2.156543, 8114.721191 
35.806343, -1.137494, -98.374374, 1.625624, 7874.849121 
